flat_id,timestamp,units_kWh,is_anomaly
A135,2024-06-01 06:30:00,1.663,false
A136,2024-06-01 06:30:00,1.765,false
A137,2024-06-01 06:30:00,1.159,false
A138,2024-06-01 06:30:00,2.067,false
A139,2024-06-01 06:30:00,14.541,true
A140,2024-06-01 06:30:00,1.019,false
A141,2024-06-01 06:30:00,1.406,false
A142,2024-06-01 06:30:00,2.016,false
A143,2024-06-01 06:30:00,1.289,false
A144,2024-06-01 06:30:00,1.816,false
A145,2024-06-01 06:30:00,1.367,false
A146,2024-06-01 06:30:00,2.081,false
A147,2024-06-01 06:30:00,2.026,false
A148,2024-06-01 06:30:00,1.923,false
A149,2024-06-01 06:30:00,1.237,false
A150,2024-06-01 06:30:00,2.139,false
A101,2024-06-01 07:30:00,1.397,false
A102,2024-06-01 07:30:00,10.377,true
A103,2024-06-01 07:30:00,1.768,false
A104,2024-06-01 07:30:00,1.152,false
A105,2024-06-01 07:30:00,2.318,false
A106,2024-06-01 07:30:00,1.698,false
A107,2024-06-01 07:30:00,2.305,false
A108,2024-06-01 07:30:00,1.706,false
A109,2024-06-01 07:30:00,2.167,false
A110,2024-06-01 07:30:00,1.648,false
A111,2024-06-01 07:30:00,2.184,false
A112,2024-06-01 07:30:00,1.085,false
A113,2024-06-01 07:30:00,1.431,false
A114,2024-06-01 07:30:00,1.9,false
A115,2024-06-01 07:30:00,1.359,false
A116,2024-06-01 07:30:00,1.048,false
A117,2024-06-01 07:30:00,2.31,false
A118,2024-06-01 07:30:00,1.954,false
A119,2024-06-01 07:30:00,1.26,false
A120,2024-06-01 07:30:00,1.914,false
A121,2024-06-01 07:30:00,1.29,false
A122,2024-06-01 07:30:00,2.073,false
A123,2024-06-01 07:30:00,1.92,false
A124,2024-06-01 07:30:00,1.371,false
A125,2024-06-01 07:30:00,12.882,true
A126,2024-06-01 07:30:00,1.333,false
A127,2024-06-01 07:30:00,1.595,false
A128,2024-06-01 07:30:00,2.293,false
A129,2024-06-01 07:30:00,1.504,false
A130,2024-06-01 07:30:00,1.395,false
A131,2024-06-01 07:30:00,1.356,false
A132,2024-06-01 07:30:00,1.936,false
A133,2024-06-01 07:30:00,1.148,false
A134,2024-06-01 07:30:00,2.095,false
A135,2024-06-01 07:30:00,1.349,false
A136,2024-06-01 07:30:00,2.097,false
A137,2024-06-01 07:30:00,2.312,false
A138,2024-06-01 07:30:00,0.989,false
A139,2024-06-01 07:30:00,2.181,false
A140,2024-06-01 07:30:00,10.673,true
A141,2024-06-01 07:30:00,1.171,false
A142,2024-06-01 07:30:00,14.425,true
A143,2024-06-01 07:30:00,1.279,false
A144,2024-06-01 07:30:00,2.315,false
A145,2024-06-01 07:30:00,2.294,false
A146,2024-06-01 07:30:00,1.74,false
A147,2024-06-01 07:30:00,2.51,false
A148,2024-06-01 07:30:00,2.103,false
A149,2024-06-01 07:30:00,2.32,false
A150,2024-06-01 07:30:00,2.117,false
A101,2024-06-01 08:30:00,13.34,true
A102,2024-06-01 08:30:00,2.359,false
A103,2024-06-01 08:30:00,1.383,false
A104,2024-06-01 08:30:00,0.924,false
A105,2024-06-01 08:30:00,1.927,false
A106,2024-06-01 08:30:00,1.66,false
A107,2024-06-01 08:30:00,1.403,false
A108,2024-06-01 08:30:00,1.692,false
A109,2024-06-01 08:30:00,2.354,false
A110,2024-06-01 08:30:00,13.757,true
A111,2024-06-01 08:30:00,2.468,false
A112,2024-06-01 08:30:00,1.032,false
A113,2024-06-01 08:30:00,1.918,false
A114,2024-06-01 08:30:00,1.22,false
A115,2024-06-01 08:30:00,1.25,false
A116,2024-06-01 08:30:00,11.827,true
A117,2024-06-01 08:30:00,1.151,false
A118,2024-06-01 08:30:00,0.996,false
A119,2024-06-01 08:30:00,2.219,false
A120,2024-06-01 08:30:00,2.29,false
A121,2024-06-01 08:30:00,1.846,false
A122,2024-06-01 08:30:00,1.367,false
A123,2024-06-01 08:30:00,1.818,false
A124,2024-06-01 08:30:00,1.121,false
A125,2024-06-01 08:30:00,2.033,false
A126,2024-06-01 08:30:00,1.173,false
A127,2024-06-01 08:30:00,2.15,false
A128,2024-06-01 08:30:00,1.908,false
A129,2024-06-01 08:30:00,11.968,true
A130,2024-06-01 08:30:00,11.145,true
A131,2024-06-01 08:30:00,0.99,false
A132,2024-06-01 08:30:00,11.987,true
A133,2024-06-01 08:30:00,1.085,false
A134,2024-06-01 08:30:00,12.594,true
A135,2024-06-01 08:30:00,1.15,false
A136,2024-06-01 08:30:00,2.345,false
A137,2024-06-01 08:30:00,2.53,false
A138,2024-06-01 08:30:00,2.366,false
A139,2024-06-01 08:30:00,10.479,true
A140,2024-06-01 08:30:00,1.754,false
A141,2024-06-01 08:30:00,2.222,false
A142,2024-06-01 08:30:00,1.768,false
A143,2024-06-01 08:30:00,2.078,false
A144,2024-06-01 08:30:00,1.964,false
A145,2024-06-01 08:30:00,1.496,false
A146,2024-06-01 08:30:00,1.849,false
A147,2024-06-01 08:30:00,1.253,false
A148,2024-06-01 08:30:00,1.098,false
A149,2024-06-01 08:30:00,2.114,false
A150,2024-06-01 08:30:00,2.193,false
A101,2024-06-01 09:30:00,1.837,false
A102,2024-06-01 09:30:00,2.217,false
A103,2024-06-01 09:30:00,2.473,false
A104,2024-06-01 09:30:00,1.714,false
A105,2024-06-01 09:30:00,1.596,false
A106,2024-06-01 09:30:00,13.846,true
A107,2024-06-01 09:30:00,1.897,false
A108,2024-06-01 09:30:00,2.304,false
A109,2024-06-01 09:30:00,1.145,false
A110,2024-06-01 09:30:00,1.466,false
A111,2024-06-01 09:30:00,1.55,false
A112,2024-06-01 09:30:00,1.678,false
A113,2024-06-01 09:30:00,1.363,false
A114,2024-06-01 09:30:00,1.12,false
A115,2024-06-01 09:30:00,1.993,false
A116,2024-06-01 09:30:00,1.314,false
A117,2024-06-01 09:30:00,1.988,false
A118,2024-06-01 09:30:00,2.18,false
A119,2024-06-01 09:30:00,1.789,false
A120,2024-06-01 09:30:00,1.36,false
A121,2024-06-01 09:30:00,1.059,false
A122,2024-06-01 09:30:00,1.062,false
A123,2024-06-01 09:30:00,1.362,false
A124,2024-06-01 09:30:00,1.346,false
A125,2024-06-01 09:30:00,1.458,false
A126,2024-06-01 09:30:00,1.03,false
A127,2024-06-01 09:30:00,2.298,false
A128,2024-06-01 09:30:00,1.614,false
A129,2024-06-01 09:30:00,2.036,false
A130,2024-06-01 09:30:00,2.31,false
A131,2024-06-01 09:30:00,1.559,false
A132,2024-06-01 09:30:00,1.672,false
A133,2024-06-01 09:30:00,2.032,false
A134,2024-06-01 09:30:00,2.468,false
A135,2024-06-01 09:30:00,1.201,false
A136,2024-06-01 09:30:00,2.293,false
A137,2024-06-01 09:30:00,1.684,false
A138,2024-06-01 09:30:00,1.645,false
A139,2024-06-01 09:30:00,1.897,false
A140,2024-06-01 09:30:00,12.085,true
A141,2024-06-01 09:30:00,1.87,false
A142,2024-06-01 09:30:00,2.155,false
A143,2024-06-01 09:30:00,1.155,false
A144,2024-06-01 09:30:00,2.324,false
A145,2024-06-01 09:30:00,1.56,false
A146,2024-06-01 09:30:00,2.184,false
A147,2024-06-01 09:30:00,1.009,false
A148,2024-06-01 09:30:00,2.092,false
A149,2024-06-01 09:30:00,1.908,false
A150,2024-06-01 09:30:00,1.207,false
A101,2024-06-01 10:30:00,1.285,false
A102,2024-06-01 10:30:00,2.084,false
A103,2024-06-01 10:30:00,2.287,false
A104,2024-06-01 10:30:00,0.963,false
A105,2024-06-01 10:30:00,1.045,false
A106,2024-06-01 10:30:00,1.568,false
A107,2024-06-01 10:30:00,1.712,false
A108,2024-06-01 10:30:00,2.073,false
A109,2024-06-01 10:30:00,1.31,false
A110,2024-06-01 10:30:00,13.183,true
A111,2024-06-01 10:30:00,1.606,false
A112,2024-06-01 10:30:00,1.758,false
A113,2024-06-01 10:30:00,1.856,false
A114,2024-06-01 10:30:00,1.682,false
A115,2024-06-01 10:30:00,2.308,false
A116,2024-06-01 10:30:00,1.355,false
A117,2024-06-01 10:30:00,1.578,false
A118,2024-06-01 10:30:00,0.951,false
A119,2024-06-01 10:30:00,1.056,false
A120,2024-06-01 10:30:00,1.408,false
A121,2024-06-01 10:30:00,1.454,false
A122,2024-06-01 10:30:00,2.299,false
A123,2024-06-01 10:30:00,1.448,false
A124,2024-06-01 10:30:00,1.361,false
A125,2024-06-01 10:30:00,1.872,false
A126,2024-06-01 10:30:00,1.367,false
A127,2024-06-01 10:30:00,1.005,false
A128,2024-06-01 10:30:00,2.314,false
A129,2024-06-01 10:30:00,1.381,false
A130,2024-06-01 10:30:00,1.303,false
A131,2024-06-01 10:30:00,1.448,false
A132,2024-06-01 10:30:00,2.283,false
A133,2024-06-01 10:30:00,1.357,false
A134,2024-06-01 10:30:00,1.292,false
A135,2024-06-01 10:30:00,2.187,false
A136,2024-06-01 10:30:00,1.143,false
A137,2024-06-01 10:30:00,1.609,false
A138,2024-06-01 10:30:00,2.582,false
A139,2024-06-01 10:30:00,1.485,false
A140,2024-06-01 10:30:00,2.583,false
A141,2024-06-01 10:30:00,1.355,false
A142,2024-06-01 10:30:00,1.366,false
A143,2024-06-01 10:30:00,1.428,false
A144,2024-06-01 10:30:00,2.421,false
A145,2024-06-01 10:30:00,1.771,false
A146,2024-06-01 10:30:00,1.744,false
A147,2024-06-01 10:30:00,2.05,false
A148,2024-06-01 10:30:00,1.743,false
A149,2024-06-01 10:30:00,1.328,false
A150,2024-06-01 10:30:00,1.262,false
A101,2024-06-01 11:30:00,4.033,false
A102,2024-06-01 11:30:00,3.397,false
A103,2024-06-01 11:30:00,3.628,false
A104,2024-06-01 11:30:00,3.691,false
A105,2024-06-01 11:30:00,4.575,false
A106,2024-06-01 11:30:00,10.259,true
A107,2024-06-01 11:30:00,4.52,false
A108,2024-06-01 11:30:00,3.288,false
A109,2024-06-01 11:30:00,3.065,false
A110,2024-06-01 11:30:00,3.554,false
A111,2024-06-01 11:30:00,4.173,false
A112,2024-06-01 11:30:00,3.54,false
A113,2024-06-01 11:30:00,3.258,false
A114,2024-06-01 11:30:00,4.394,false
A115,2024-06-01 11:30:00,3.763,false
A116,2024-06-01 11:30:00,3.182,false
A117,2024-06-01 11:30:00,3.583,false
A118,2024-06-01 11:30:00,4.898,false
A119,2024-06-01 11:30:00,3.339,false
A120,2024-06-01 11:30:00,4.078,false
A121,2024-06-01 11:30:00,12.238,true
A122,2024-06-01 11:30:00,3.018,false
A123,2024-06-01 11:30:00,4.096,false
A124,2024-06-01 11:30:00,3.676,false
A125,2024-06-01 11:30:00,3.466,false
A126,2024-06-01 11:30:00,4.298,false
A127,2024-06-01 11:30:00,10.196,true
A128,2024-06-01 11:30:00,3.223,false
A129,2024-06-01 11:30:00,3.393,false
A130,2024-06-01 11:30:00,4.572,false
A131,2024-06-01 11:30:00,4.537,false
A132,2024-06-01 11:30:00,4.281,false
A133,2024-06-01 11:30:00,4.151,false
A134,2024-06-01 11:30:00,3.96,false
A135,2024-06-01 11:30:00,3.828,false
A136,2024-06-01 11:30:00,4.804,false
A137,2024-06-01 11:30:00,3.265,false
A138,2024-06-01 11:30:00,3.289,false
A139,2024-06-01 11:30:00,4.261,false
A140,2024-06-01 11:30:00,3.829,false
A141,2024-06-01 11:30:00,4.454,false
A142,2024-06-01 11:30:00,3.982,false
A143,2024-06-01 11:30:00,4.383,false
A144,2024-06-01 11:30:00,4.636,false
A145,2024-06-01 11:30:00,3.568,false
A146,2024-06-01 11:30:00,3.482,false
A147,2024-06-01 11:30:00,4.05,false
A148,2024-06-01 11:30:00,4.484,false
A149,2024-06-01 11:30:00,4.548,false
A150,2024-06-01 11:30:00,3.347,false
A101,2024-06-01 12:30:00,3.823,false
A102,2024-06-01 12:30:00,11.454,true
A103,2024-06-01 12:30:00,3.74,false
A104,2024-06-01 12:30:00,3.444,false
A105,2024-06-01 12:30:00,3.227,false
A106,2024-06-01 12:30:00,3.83,false
A107,2024-06-01 12:30:00,3.44,false
A108,2024-06-01 12:30:00,3.39,false
A109,2024-06-01 12:30:00,4.88,false
A110,2024-06-01 12:30:00,3.748,false
A111,2024-06-01 12:30:00,3.992,false
A112,2024-06-01 12:30:00,3.632,false
A113,2024-06-01 12:30:00,4.472,false
A114,2024-06-01 12:30:00,4.344,false
A115,2024-06-01 12:30:00,3.294,false
A116,2024-06-01 12:30:00,3.163,false
A117,2024-06-01 12:30:00,3.308,false
A118,2024-06-01 12:30:00,3.345,false
A119,2024-06-01 12:30:00,3.244,false
A120,2024-06-01 12:30:00,4.103,false
A121,2024-06-01 12:30:00,3.349,false
A122,2024-06-01 12:30:00,3.086,false
A123,2024-06-01 12:30:00,3.423,false
A124,2024-06-01 12:30:00,3.122,false
A125,2024-06-01 12:30:00,4.662,false
A126,2024-06-01 12:30:00,3.147,false
A127,2024-06-01 12:30:00,3.315,false
A128,2024-06-01 12:30:00,3.216,false
A129,2024-06-01 12:30:00,2.993,false
A130,2024-06-01 12:30:00,11.75,true
A131,2024-06-01 12:30:00,3.125,false
A132,2024-06-01 12:30:00,4.614,false
A133,2024-06-01 12:30:00,4.098,false
A134,2024-06-01 12:30:00,3.695,false
A135,2024-06-01 12:30:00,3.863,false
A136,2024-06-01 12:30:00,4.176,false
A137,2024-06-01 12:30:00,4.909,false
A138,2024-06-01 12:30:00,3.881,false
A139,2024-06-01 12:30:00,4.881,false
A140,2024-06-01 12:30:00,3.762,false
A141,2024-06-01 12:30:00,4.162,false
A142,2024-06-01 12:30:00,3.325,false
A143,2024-06-01 12:30:00,3.243,false
A144,2024-06-01 12:30:00,3.874,false
A145,2024-06-01 12:30:00,4.218,false
A146,2024-06-01 12:30:00,3.449,false
A147,2024-06-01 12:30:00,3.33,false
A148,2024-06-01 12:30:00,3.224,false
A149,2024-06-01 12:30:00,4.481,false
A150,2024-06-01 12:30:00,3.409,false
A101,2024-06-01 13:30:00,4.436,false
A102,2024-06-01 13:30:00,4.906,false
A103,2024-06-01 13:30:00,3.308,false
A104,2024-06-01 13:30:00,4.59,false
A105,2024-06-01 13:30:00,3.25,false
A106,2024-06-01 13:30:00,3.2,false
A107,2024-06-01 13:30:00,3.605,false
A108,2024-06-01 13:30:00,4.12,false
A109,2024-06-01 13:30:00,3.715,false
A110,2024-06-01 13:30:00,4.333,false
A111,2024-06-01 13:30:00,3.761,false
A112,2024-06-01 13:30:00,4.941,false
A113,2024-06-01 13:30:00,4.069,false
A114,2024-06-01 13:30:00,3.569,false
A115,2024-06-01 13:30:00,3.563,false
A116,2024-06-01 13:30:00,10.035,true
A117,2024-06-01 13:30:00,3.264,false
A118,2024-06-01 13:30:00,3.529,false
A119,2024-06-01 13:30:00,3.21,false
A120,2024-06-01 13:30:00,3.029,false
A121,2024-06-01 13:30:00,4.671,false
A122,2024-06-01 13:30:00,3.711,false
A123,2024-06-01 13:30:00,4.088,false
A124,2024-06-01 13:30:00,3.505,false
A125,2024-06-01 13:30:00,3.174,false
A126,2024-06-01 13:30:00,3.558,false
A127,2024-06-01 13:30:00,4.434,false
A128,2024-06-01 13:30:00,4.613,false
A129,2024-06-01 13:30:00,3.606,false
A130,2024-06-01 13:30:00,3.1,false
A131,2024-06-01 13:30:00,4.102,false
A132,2024-06-01 13:30:00,3.379,false
A133,2024-06-01 13:30:00,4.755,false
A134,2024-06-01 13:30:00,3.152,false
A135,2024-06-01 13:30:00,4.49,false
A136,2024-06-01 13:30:00,4.734,false
A137,2024-06-01 13:30:00,3.738,false
A138,2024-06-01 13:30:00,4.531,false
A139,2024-06-01 13:30:00,4.073,false
A140,2024-06-01 13:30:00,3.338,false
A141,2024-06-01 13:30:00,3.451,false
A142,2024-06-01 13:30:00,2.946,false
A143,2024-06-01 13:30:00,3.238,false
A144,2024-06-01 13:30:00,3.313,false
A145,2024-06-01 13:30:00,3.821,false
A146,2024-06-01 13:30:00,4.184,false
A147,2024-06-01 13:30:00,4.579,false
A148,2024-06-01 13:30:00,4.453,false
A149,2024-06-01 13:30:00,3.086,false
A150,2024-06-01 13:30:00,4.448,false
A101,2024-06-01 14:30:00,3.122,false
A102,2024-06-01 14:30:00,3.776,false
A103,2024-06-01 14:30:00,3.513,false
A104,2024-06-01 14:30:00,4.166,false
A105,2024-06-01 14:30:00,3.144,false
A106,2024-06-01 14:30:00,3.911,false
A107,2024-06-01 14:30:00,4.751,false
A108,2024-06-01 14:30:00,3.004,false
A109,2024-06-01 14:30:00,3.281,false
A110,2024-06-01 14:30:00,4.06,false
A111,2024-06-01 14:30:00,4.876,false
A112,2024-06-01 14:30:00,12.042,true
A113,2024-06-01 14:30:00,3.113,false
A114,2024-06-01 14:30:00,4.378,false
A115,2024-06-01 14:30:00,3.231,false
A116,2024-06-01 14:30:00,4.51,false
A117,2024-06-01 14:30:00,3.271,false
A118,2024-06-01 14:30:00,4.274,false
A119,2024-06-01 14:30:00,4.69,false
A120,2024-06-01 14:30:00,4.977,false
A121,2024-06-01 14:30:00,3.327,false
A122,2024-06-01 14:30:00,13.669,true
A123,2024-06-01 14:30:00,3.145,false
A124,2024-06-01 14:30:00,4.229,false
A125,2024-06-01 14:30:00,3.843,false
A126,2024-06-01 14:30:00,3.692,false
A127,2024-06-01 14:30:00,3.481,false
A128,2024-06-01 14:30:00,3.308,false
A129,2024-06-01 14:30:00,3.479,false
A130,2024-06-01 14:30:00,3.894,false
A131,2024-06-01 14:30:00,4.374,false
A132,2024-06-01 14:30:00,3.479,false
A133,2024-06-01 14:30:00,3.563,false
A134,2024-06-01 14:30:00,4.245,false
A135,2024-06-01 14:30:00,4.388,false
A136,2024-06-01 14:30:00,5.042,false
A137,2024-06-01 14:30:00,3.335,false
A138,2024-06-01 14:30:00,4.795,false
A139,2024-06-01 14:30:00,3.069,false
A140,2024-06-01 14:30:00,3.794,false
A141,2024-06-01 14:30:00,4.687,false
A142,2024-06-01 14:30:00,4.819,false
A143,2024-06-01 14:30:00,4.165,false
A144,2024-06-01 14:30:00,4.972,false
A145,2024-06-01 14:30:00,3.708,false
A146,2024-06-01 14:30:00,4.642,false
A147,2024-06-01 14:30:00,3.26,false
A148,2024-06-01 14:30:00,3.879,false
A149,2024-06-01 14:30:00,2.942,false
A150,2024-06-01 14:30:00,4.146,false
A101,2024-06-01 15:30:00,4.103,false
A102,2024-06-01 15:30:00,3.684,false
A103,2024-06-01 15:30:00,3.865,false
A104,2024-06-01 15:30:00,3.742,false
A105,2024-06-01 15:30:00,4.507,false
A106,2024-06-01 15:30:00,3.373,false
A107,2024-06-01 15:30:00,4.693,false
A108,2024-06-01 15:30:00,3.673,false
A109,2024-06-01 15:30:00,4.298,false
A110,2024-06-01 15:30:00,3.54,false
A111,2024-06-01 15:30:00,3.048,false
A112,2024-06-01 15:30:00,3.242,false
A113,2024-06-01 15:30:00,4.546,false
A114,2024-06-01 15:30:00,3.441,false
A115,2024-06-01 15:30:00,3.421,false
A116,2024-06-01 15:30:00,3.146,false
A117,2024-06-01 15:30:00,3.171,false
A118,2024-06-01 15:30:00,3.197,false
A119,2024-06-01 15:30:00,3.367,false
A120,2024-06-01 15:30:00,4.885,false
A121,2024-06-01 15:30:00,3.244,false
A122,2024-06-01 15:30:00,3.241,false
A123,2024-06-01 15:30:00,4.294,false
A124,2024-06-01 15:30:00,4.34,false
A125,2024-06-01 15:30:00,4.092,false
A126,2024-06-01 15:30:00,3.749,false
A127,2024-06-01 15:30:00,4.557,false
A128,2024-06-01 15:30:00,3.894,false
A129,2024-06-01 15:30:00,4.532,false
A130,2024-06-01 15:30:00,4.244,false
A131,2024-06-01 15:30:00,3.252,false
A132,2024-06-01 15:30:00,4.204,false
A133,2024-06-01 15:30:00,3.456,false
A134,2024-06-01 15:30:00,3.702,false
A135,2024-06-01 15:30:00,4.865,false
A136,2024-06-01 15:30:00,3.489,false
A137,2024-06-01 15:30:00,4.972,false
A138,2024-06-01 15:30:00,3.653,false
A139,2024-06-01 15:30:00,4.696,false
A140,2024-06-01 15:30:00,4.094,false
A141,2024-06-01 15:30:00,3.345,false
A142,2024-06-01 15:30:00,4.553,false
A143,2024-06-01 15:30:00,4.364,false
A144,2024-06-01 15:30:00,4.616,false
A145,2024-06-01 15:30:00,4.93,false
A146,2024-06-01 15:30:00,3.544,false
A147,2024-06-01 15:30:00,3.166,false
A148,2024-06-01 15:30:00,3.594,false
A149,2024-06-01 15:30:00,3.456,false
A150,2024-06-01 15:30:00,4.843,false
A101,2024-06-01 16:30:00,4.44,false
A102,2024-06-01 16:30:00,4.861,false
A103,2024-06-01 16:30:00,3.399,false
A104,2024-06-01 16:30:00,3.515,false
A105,2024-06-01 16:30:00,3.127,false
A106,2024-06-01 16:30:00,3.937,false
A107,2024-06-01 16:30:00,3.951,false
A108,2024-06-01 16:30:00,3.351,false
A109,2024-06-01 16:30:00,4.6,false
A110,2024-06-01 16:30:00,4.876,false
A111,2024-06-01 16:30:00,14.674,true
A112,2024-06-01 16:30:00,3.733,false
A113,2024-06-01 16:30:00,4.845,false
A114,2024-06-01 16:30:00,4.686,false
A115,2024-06-01 16:30:00,5.09,false
A116,2024-06-01 16:30:00,4.347,false
A117,2024-06-01 16:30:00,4.524,false
A118,2024-06-01 16:30:00,3.034,false
A119,2024-06-01 16:30:00,3.967,false
A120,2024-06-01 16:30:00,3.291,false
A121,2024-06-01 16:30:00,4.617,false
A122,2024-06-01 16:30:00,3.495,false
A123,2024-06-01 16:30:00,4.213,false
A124,2024-06-01 16:30:00,3.042,false
A125,2024-06-01 16:30:00,4.056,false
A126,2024-06-01 16:30:00,4.136,false
A127,2024-06-01 16:30:00,4.08,false
A128,2024-06-01 16:30:00,4.912,false
A129,2024-06-01 16:30:00,3.637,false
A130,2024-06-01 16:30:00,14.427,true
A131,2024-06-01 16:30:00,4.425,false
A132,2024-06-01 16:30:00,3.574,false
A133,2024-06-01 16:30:00,14.922,true
A134,2024-06-01 16:30:00,3.725,false
A135,2024-06-01 16:30:00,3.363,false
A136,2024-06-01 16:30:00,3.216,false
A137,2024-06-01 16:30:00,5.124,false
A138,2024-06-01 16:30:00,3.35,false
A139,2024-06-01 16:30:00,3.892,false
A140,2024-06-01 16:30:00,4.254,false
A141,2024-06-01 16:30:00,4.014,false
A142,2024-06-01 16:30:00,4.085,false
A143,2024-06-01 16:30:00,4.472,false
A144,2024-06-01 16:30:00,3.864,false
A145,2024-06-01 16:30:00,4.408,false
A146,2024-06-01 16:30:00,3.878,false
A147,2024-06-01 16:30:00,4.135,false
A148,2024-06-01 16:30:00,4.094,false
A149,2024-06-01 16:30:00,4.733,false
A150,2024-06-01 16:30:00,4.792,false
A101,2024-06-01 17:30:00,1.574,false
A102,2024-06-01 17:30:00,0.953,false
A103,2024-06-01 17:30:00,1.56,false
A104,2024-06-01 17:30:00,1.53,false
A105,2024-06-01 17:30:00,1.152,false
A106,2024-06-01 17:30:00,1.291,false
A107,2024-06-01 17:30:00,1.347,false
A108,2024-06-01 17:30:00,1.1,false
A109,2024-06-01 17:30:00,1.259,false
A110,2024-06-01 17:30:00,1.556,false
A111,2024-06-01 17:30:00,1.783,false
A112,2024-06-01 17:30:00,1.341,false
A113,2024-06-01 17:30:00,1.677,false
A114,2024-06-01 17:30:00,1.108,false
A115,2024-06-01 17:30:00,1.294,false
A116,2024-06-01 17:30:00,1.907,false
A117,2024-06-01 17:30:00,1.295,false
A118,2024-06-01 17:30:00,1.672,false
A119,2024-06-01 17:30:00,14.181,true
A120,2024-06-01 17:30:00,1.23,false
A121,2024-06-01 17:30:00,1.323,false
A122,2024-06-01 17:30:00,1.378,false
A123,2024-06-01 17:30:00,1.069,false
A124,2024-06-01 17:30:00,1.879,false
A125,2024-06-01 17:30:00,1.645,false
A126,2024-06-01 17:30:00,1.434,false
A127,2024-06-01 17:30:00,1.907,false
A128,2024-06-01 17:30:00,1.886,false
A129,2024-06-01 17:30:00,10.759,true
A130,2024-06-01 17:30:00,1.8,false
A131,2024-06-01 17:30:00,1.664,false
A132,2024-06-01 17:30:00,1.155,false
A133,2024-06-01 17:30:00,1.089,false
A134,2024-06-01 17:30:00,0.972,false
A135,2024-06-01 17:30:00,10.974,true
A136,2024-06-01 17:30:00,1.94,false
A137,2024-06-01 17:30:00,11.818,true
A138,2024-06-01 17:30:00,1.886,false
A139,2024-06-01 17:30:00,2.06,false
A140,2024-06-01 17:30:00,1.204,false
A141,2024-06-01 17:30:00,1.306,false
A142,2024-06-01 17:30:00,1.754,false
A143,2024-06-01 17:30:00,1.45,false
A144,2024-06-01 17:30:00,1.757,false
A145,2024-06-01 17:30:00,1.368,false
A146,2024-06-01 17:30:00,1.583,false
A147,2024-06-01 17:30:00,1.084,false
A148,2024-06-01 17:30:00,1.884,false
A149,2024-06-01 17:30:00,1.451,false
A150,2024-06-01 17:30:00,2,false
A101,2024-06-01 18:30:00,0.85,false
A102,2024-06-01 18:30:00,0.871,false
A103,2024-06-01 18:30:00,0.878,false
A104,2024-06-01 18:30:00,0.363,false
A105,2024-06-01 18:30:00,0.656,false
A106,2024-06-01 18:30:00,0.9,false
A107,2024-06-01 18:30:00,0.765,false
A108,2024-06-01 18:30:00,0.312,false
A109,2024-06-01 18:30:00,0.296,false
A110,2024-06-01 18:30:00,0.771,false
A111,2024-06-01 18:30:00,0.723,false
A112,2024-06-01 18:30:00,0.842,false
A113,2024-06-01 18:30:00,0.469,false
A114,2024-06-01 18:30:00,0.506,false
A115,2024-06-01 18:30:00,0.701,false
A116,2024-06-01 18:30:00,0.283,false
A117,2024-06-01 18:30:00,0.538,false
A118,2024-06-01 18:30:00,0.537,false
A119,2024-06-01 18:30:00,0.887,false
A120,2024-06-01 18:30:00,0.353,false
